country,iso3c,year,month,breakdown,escalation_nonlethal,escalation_nonviolent,repression_up,external,deescalation,repression_down,protest
Botswana,BWA,2004,6,1,0,0,1,4,1,1,0
Botswana,BWA,2004,7,1,2,0,0,1,4,1,0
Botswana,BWA,2004,8,0,0,0,1,1,0,0,0
Botswana,BWA,2004,9,0,1,0,4,0,0,0,1
Botswana,BWA,2004,10,1,0,1,3,2,0,1,0
Botswana,BWA,2004,11,2,1,2,0,0,6,1,0
Botswana,BWA,2004,12,0,4,1,0,2,0,0,0
Central African Republic,CAF,2004,1,0,0,0,1,0,0,0,0
Central African Republic,CAF,2004,2,0,0,0,4,0,0,0,0
Central African Republic,CAF,2004,3,0,0,0,1,2,0,5,0
Central African Republic,CAF,2004,4,1,18,1,0,1,2,1,0
Central African Republic,CAF,2004,5,0,0,0,0,0,0,0,0
Central African Republic,CAF,2004,6,0,0,0,0,0,0,0,1
Central African Republic,CAF,2004,7,0,1,0,2,4,1,0,0
Central African Republic,CAF,2004,8,0,0,0,2,0,0,2,0
Central African Republic,CAF,2004,9,0,0,0,4,0,0,0,0
Central African Republic,CAF,2004,10,0,0,0,0,0,0,0,0
Central African Republic,CAF,2004,11,0,3,0,1,0,0,0,0
Central African Republic,CAF,2004,12,0,0,0,5,0,0,0,0
Cote d'Ivoire,CIV,2004,1,0,0,0,0,2,6,6,1
Cote d'Ivoire,CIV,2004,2,1,10,0,1,6,0,9,0
Cote d'Ivoire,CIV,2004,3,26,47,14,28,9,5,1,53
Cote d'Ivoire,CIV,2004,4,7,21,0,7,1,4,9,12
Cote d'Ivoire,CIV,2004,5,8,7,7,3,8,0,0,15
Cote d'Ivoire,CIV,2004,6,3,17,1,7,0,0,8,2
Cote d'Ivoire,CIV,2004,7,0,4,1,1,0,0,8,1
Cote d'Ivoire,CIV,2004,8,0,6,1,0,9,0,1,5
Cote d'Ivoire,CIV,2004,9,0,2,3,4,6,0,1,0
Cote d'Ivoire,CIV,2004,10,0,6,4,8,4,6,2,7
Cote d'Ivoire,CIV,2004,11,1,42,6,4,27,6,0,5
Cote d'Ivoire,CIV,2004,12,0,11,1,4,3,2,1,1
Cameroon,CMR,2004,1,0,3,0,2,0,0,0,0
Cameroon,CMR,2004,2,0,0,0,0,0,0,0,0
Cameroon,CMR,2004,3,0,1,1,0,1,0,1,0
Cameroon,CMR,2004,4,0,0,0,1,0,0,0,0
Cameroon,CMR,2004,5,0,0,0,0,0,0,0,0
Cameroon,CMR,2004,6,0,2,0,0,0,2,2,0
Cameroon,CMR,2004,7,0,0,0,2,1,0,2,1
Cameroon,CMR,2004,8,1,0,0,1,0,1,0,0
Cameroon,CMR,2004,9,0,0,0,2,1,0,2,0
Cameroon,CMR,2004,10,3,1,0,1,0,1,2,1
Cameroon,CMR,2004,11,0,1,0,4,0,0,0,0
Cameroon,CMR,2004,12,0,1,0,0,0,0,0,0
Democratic Republic of Congo,COD,2004,1,0,15,1,2,16,2,0,0
Democratic Republic of Congo,COD,2004,2,0,13,0,1,5,0,3,0
Democratic Republic of Congo,COD,2004,3,2,9,3,3,8,2,0,0
Democratic Republic of Congo,COD,2004,4,0,10,4,3,8,2,1,0
Democratic Republic of Congo,COD,2004,5,0,11,2,0,3,8,4,1
Democratic Republic of Congo,COD,2004,6,3,130,14,11,16,9,7,10
Democratic Republic of Congo,COD,2004,7,0,25,3,6,4,0,2,0
Democratic Republic of Congo,COD,2004,8,3,8,2,3,4,3,2,0
Democratic Republic of Congo,COD,2004,9,1,21,0,3,6,1,1,0
Democratic Republic of Congo,COD,2004,10,0,6,2,6,6,0,8,1
Democratic Republic of Congo,COD,2004,11,0,12,5,3,0,0,2,0
Democratic Republic of Congo,COD,2004,12,2,24,5,2,1,1,2,1
Congo,COG,2004,1,0,0,0,0,0,0,0,0
Congo,COG,2004,2,0,0,0,1,0,0,0,0
Congo,COG,2004,3,1,6,0,0,0,2,0,0
Congo,COG,2004,4,0,2,0,0,1,0,0,0
Congo,COG,2004,5,0,0,0,0,0,0,0,0
Congo,COG,2004,6,0,0,0,1,0,0,0,2
Congo,COG,2004,7,0,0,2,3,0,0,0,0
Congo,COG,2004,8,0,0,0,1,2,0,0,0
Congo,COG,2004,9,0,2,0,0,0,0,0,0
Congo,COG,2004,10,0,0,0,0,0,0,0,0
Congo,COG,2004,11,0,1,0,0,6,0,0,0
Congo,COG,2004,12,0,0,0,0,0,0,0,0
Comoros,COM,2004,1,0,0,1,0,0,0,0,0
Comoros,COM,2004,2,0,0,0,0,0,0,0,0
Comoros,COM,2004,3,0,0,0,1,0,0,0,0
Comoros,COM,2004,4,0,0,0,1,0,0,0,0
Comoros,COM,2004,5,0,0,0,0,0,0,0,0
Comoros,COM,2004,6,0,0,0,0,0,6,0,0
Comoros,COM,2004,7,0,0,0,0,0,0,1,0
Comoros,COM,2004,8,0,0,0,0,0,0,0,0
Comoros,COM,2004,9,0,0,0,0,0,0,0,0
Comoros,COM,2004,10,0,0,0,1,0,0,0,0
Comoros,COM,2004,11,0,0,0,0,0,0,0,0
Comoros,COM,2004,12,0,0,0,0,1,0,0,0
Cape Verde,CPV,2004,1,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,2,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,3,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,4,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,5,0,0,0,0,0,0,2,0
Cape Verde,CPV,2004,6,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,7,0,0,0,1,0,0,0,0
Cape Verde,CPV,2004,8,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,9,0,0,0,2,0,0,0,0
Cape Verde,CPV,2004,10,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,11,0,0,0,0,0,0,0,0
Cape Verde,CPV,2004,12,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,1,0,0,0,1,0,0,0,0
Djibouti,DJI,2004,2,0,0,0,0,2,0,0,0
Djibouti,DJI,2004,3,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,4,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,5,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,6,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,7,0,0,0,0,1,0,0,0
Djibouti,DJI,2004,8,0,0,0,0,4,0,0,0
Djibouti,DJI,2004,9,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,10,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,11,0,0,0,0,0,0,0,0
Djibouti,DJI,2004,12,0,0,0,0,1,0,0,0
Algeria,DZA,2004,1,3,4,2,9,1,1,4,7
Algeria,DZA,2004,2,1,22,1,5,9,0,2,2
Algeria,DZA,2004,3,3,15,2,4,0,0,3,6
Algeria,DZA,2004,4,5,10,3,5,2,2,3,2
Algeria,DZA,2004,5,0,25,0,11,6,1,1,1
Algeria,DZA,2004,6,0,48,1,5,5,0,2,0
Algeria,DZA,2004,7,0,4,3,2,12,6,1,0
Algeria,DZA,2004,8,0,10,0,3,0,0,1,0
Algeria,DZA,2004,9,0,16,0,1,3,0,0,0
Algeria,DZA,2004,10,0,37,1,3,6,1,3,0
Algeria,DZA,2004,11,0,18,0,2,2,0,1,0
Algeria,DZA,2004,12,0,11,0,4,1,0,0,2
Egypt,EGY,2004,1,2,1,0,6,49,6,15,0
Egypt,EGY,2004,2,0,19,2,12,35,8,5,0
Egypt,EGY,2004,3,1,10,3,15,10,8,14,3
Egypt,EGY,2004,4,0,3,0,7,24,1,7,0
Egypt,EGY,2004,5,1,6,0,27,8,7,3,1
Egypt,EGY,2004,6,2,3,5,10,19,10,14,2
Egypt,EGY,2004,7,4,12,2,13,7,6,28,1
Egypt,EGY,2004,8,0,4,0,3,20,3,10,1
Egypt,EGY,2004,9,1,4,3,7,16,5,18,0
Egypt,EGY,2004,10,4,10,2,16,19,3,4,1
Egypt,EGY,2004,11,1,3,3,3,26,16,28,0
Egypt,EGY,2004,12,1,16,1,15,123,4,10,9
Eritrea,ERI,2004,1,0,1,0,0,2,0,1,0
Eritrea,ERI,2004,2,1,0,0,1,1,0,0,0
Eritrea,ERI,2004,3,0,0,0,0,0,0,1,0
Eritrea,ERI,2004,4,0,0,0,0,0,0,0,0
Eritrea,ERI,2004,5,0,0,1,1,0,0,1,0
Eritrea,ERI,2004,6,0,0,0,2,0,0,0,4
Eritrea,ERI,2004,7,3,0,0,0,1,0,2,0
Eritrea,ERI,2004,8,0,0,1,0,1,0,1,0
Eritrea,ERI,2004,9,0,0,0,0,0,0,0,0
Eritrea,ERI,2004,10,1,0,0,2,0,0,1,0
Eritrea,ERI,2004,11,0,2,0,0,0,0,0,0
Eritrea,ERI,2004,12,0,0,0,0,4,2,0,0
Ethiopia,ETH,2004,1,0,5,0,3,0,0,0,0
Ethiopia,ETH,2004,2,0,10,0,2,0,4,1,0
Ethiopia,ETH,2004,3,0,2,0,1,9,0,4,2
Ethiopia,ETH,2004,4,0,7,0,1,4,0,1,1
Ethiopia,ETH,2004,5,2,20,2,4,4,0,1,0
Ethiopia,ETH,2004,6,1,11,0,3,5,2,0,0
Ethiopia,ETH,2004,7,2,14,0,0,23,3,4,0
Ethiopia,ETH,2004,8,1,12,0,6,2,0,3,0
Ethiopia,ETH,2004,9,0,0,0,0,2,0,1,0
Ethiopia,ETH,2004,10,0,7,0,6,4,0,3,0
Ethiopia,ETH,2004,11,0,5,0,0,5,0,1,0
Ethiopia,ETH,2004,12,1,15,0,2,2,6,1,0
Gabon,GAB,2004,1,0,0,0,0,0,0,0,0
Gabon,GAB,2004,2,0,1,0,0,3,0,0,0
Gabon,GAB,2004,3,0,1,0,0,0,0,0,0
Gabon,GAB,2004,4,0,0,0,0,0,0,0,0
Gabon,GAB,2004,5,0,0,0,0,0,0,0,0
Gabon,GAB,2004,6,1,2,0,0,0,0,0,0
Gabon,GAB,2004,7,0,0,0,0,4,0,1,0
Gabon,GAB,2004,8,0,0,0,0,0,0,0,0
Gabon,GAB,2004,9,0,2,0,0,0,0,0,1
Gabon,GAB,2004,10,0,0,0,0,0,0,0,1
Gabon,GAB,2004,11,0,1,0,0,3,0,0,0
Gabon,GAB,2004,12,0,0,0,2,0,0,0,0
Ghana,GHA,2004,1,0,0,0,0,1,1,0,0
Ghana,GHA,2004,2,0,0,0,0,1,3,0,1
Ghana,GHA,2004,3,1,2,0,3,2,0,0,0
Ghana,GHA,2004,4,0,0,0,1,3,0,2,0
Ghana,GHA,2004,5,0,2,2,1,0,0,2,0
Ghana,GHA,2004,6,0,2,1,1,6,0,0,0
Ghana,GHA,2004,7,1,6,1,3,1,0,6,2
Ghana,GHA,2004,8,4,5,0,3,0,0,3,0
Ghana,GHA,2004,9,3,3,0,3,2,0,3,0
Ghana,GHA,2004,10,7,1,2,2,1,2,2,0
Ghana,GHA,2004,11,1,3,3,4,0,2,1,4
Ghana,GHA,2004,12,2,2,2,0,3,0,2,0
Guinea,GIN,2004,1,0,0,0,0,0,0,0,0
Guinea,GIN,2004,2,0,0,0,0,0,0,2,0
Guinea,GIN,2004,3,0,0,1,0,0,0,0,0
Guinea,GIN,2004,4,0,2,2,8,0,0,1,0
Guinea,GIN,2004,5,0,0,0,0,6,0,2,0
Guinea,GIN,2004,6,0,0,0,1,0,0,0,0
Guinea,GIN,2004,7,0,1,1,0,0,0,0,0
Guinea,GIN,2004,8,0,0,0,0,0,0,0,0
Guinea,GIN,2004,9,0,2,0,0,4,0,0,1
Guinea,GIN,2004,10,0,2,0,0,0,0,0,0
Guinea,GIN,2004,11,0,0,0,0,0,0,0,1
Guinea,GIN,2004,12,0,0,0,0,0,0,1,0
Gambia,GMB,2004,1,0,0,0,1,0,0,0,0
Gambia,GMB,2004,2,1,0,1,0,0,0,0,0
Gambia,GMB,2004,3,0,0,0,0,0,0,0,0
Gambia,GMB,2004,4,0,0,0,1,0,0,0,0
Gambia,GMB,2004,5,1,1,1,0,5,0,0,0
Gambia,GMB,2004,6,3,1,0,1,0,0,2,0
Gambia,GMB,2004,7,0,0,0,2,0,1,2,0
Gambia,GMB,2004,8,0,2,0,2,0,0,1,0
Gambia,GMB,2004,9,1,0,1,0,0,0,0,0
Gambia,GMB,2004,10,1,1,0,2,0,0,0,0
Gambia,GMB,2004,11,0,0,0,2,0,0,0,0
Gambia,GMB,2004,12,1,2,0,1,0,0,0,0
Guinea-Bissau,GNB,2004,1,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,2,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,3,0,0,0,0,0,0,0,1
Guinea-Bissau,GNB,2004,4,0,0,0,0,0,0,1,0
Guinea-Bissau,GNB,2004,5,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,6,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,7,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,8,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,9,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,10,0,21,0,0,0,0,5,0
Guinea-Bissau,GNB,2004,11,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,2004,12,0,0,0,0,1,0,0,0
Equatorial Guinea,GNQ,2004,1,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,2,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,3,0,0,1,4,1,0,0,0
Equatorial Guinea,GNQ,2004,4,0,0,0,1,0,0,0,0
Equatorial Guinea,GNQ,2004,5,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,6,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,7,0,1,2,0,2,0,0,0
Equatorial Guinea,GNQ,2004,8,0,0,0,3,0,0,0,0
Equatorial Guinea,GNQ,2004,9,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,10,0,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2004,11,1,0,0,4,2,0,0,0
Equatorial Guinea,GNQ,2004,12,0,0,0,0,0,0,0,0
Iran,IRN,2004,1,39,14,10,59,41,18,22,17
Iran,IRN,2004,2,18,15,6,42,40,28,12,15
Iran,IRN,2004,3,3,8,4,16,30,3,14,11
Iran,IRN,2004,4,3,8,1,25,29,5,13,0
Iran,IRN,2004,5,6,11,4,36,48,7,9,12
Iran,IRN,2004,6,3,19,1,31,29,9,22,3
Iran,IRN,2004,7,11,27,4,31,48,11,16,2
Iran,IRN,2004,8,5,11,5,15,29,3,17,4
Iran,IRN,2004,9,3,27,2,16,46,6,7,4
Iran,IRN,2004,10,9,19,2,15,49,10,7,3
Iran,IRN,2004,11,3,5,3,8,86,3,6,3
Iran,IRN,2004,12,5,8,1,18,27,1,12,1
Iraq,IRQ,2004,1,4,134,15,34,46,19,18,32
Iraq,IRQ,2004,2,8,183,19,64,62,6,34,14
Iraq,IRQ,2004,3,6,251,13,57,65,4,25,16
Iraq,IRQ,2004,4,30,389,47,43,134,33,46,34
Iraq,IRQ,2004,5,18,258,17,93,100,34,49,17
Iraq,IRQ,2004,6,9,392,39,43,108,27,40,8
Iraq,IRQ,2004,7,16,458,28,80,78,22,31,14
Iraq,IRQ,2004,8,58,645,122,154,96,92,100,15
Iraq,IRQ,2004,9,7,369,22,80,72,21,64,6
Iraq,IRQ,2004,10,30,350,69,58,84,54,52,4
Iraq,IRQ,2004,11,29,822,47,143,163,12,48,45
Iraq,IRQ,2004,12,19,503,35,96,66,18,44,27
Israel,ISR,2004,1,11,27,6,36,34,12,40,17
Israel,ISR,2004,2,8,23,5,16,17,7,21,10
Israel,ISR,2004,3,13,47,7,44,33,13,21,13
Israel,ISR,2004,4,3,35,16,25,14,0,24,8
Israel,ISR,2004,5,20,22,6,22,15,6,29,0
Israel,ISR,2004,6,11,26,3,28,13,4,16,3
Israel,ISR,2004,7,30,40,12,28,7,15,55,6
Israel,ISR,2004,8,14,33,7,20,10,11,20,3
Israel,ISR,2004,9,9,27,15,23,14,3,34,20
Israel,ISR,2004,10,18,20,22,17,32,18,16,9
Israel,ISR,2004,11,10,20,10,34,12,0,17,0
Israel,ISR,2004,12,25,19,8,25,42,43,41,1
Jordan,JOR,2004,1,0,0,0,1,46,0,5,1
Jordan,JOR,2004,2,1,1,0,2,20,0,2,2
Jordan,JOR,2004,3,0,2,2,5,3,2,2,0
Jordan,JOR,2004,4,0,28,12,15,6,1,3,0
Jordan,JOR,2004,5,0,4,2,4,12,0,8,0
Jordan,JOR,2004,6,3,2,0,19,27,2,6,0
Jordan,JOR,2004,7,2,5,3,4,6,0,5,0
Jordan,JOR,2004,8,0,10,2,3,11,0,0,0
Jordan,JOR,2004,9,0,3,0,7,8,2,14,0
Jordan,JOR,2004,10,3,3,3,5,23,2,8,1
Jordan,JOR,2004,11,1,2,1,2,9,0,8,2
Jordan,JOR,2004,12,2,1,3,2,23,2,8,0
Kenya,KEN,2004,1,5,7,2,8,8,9,9,0
Kenya,KEN,2004,2,10,8,11,3,14,4,9,0
Kenya,KEN,2004,3,14,14,15,11,12,8,13,4
Kenya,KEN,2004,4,6,16,7,5,2,12,1,5
Kenya,KEN,2004,5,7,17,20,26,7,19,13,1
Kenya,KEN,2004,6,28,19,16,30,8,20,18,0
Kenya,KEN,2004,7,18,75,26,47,10,11,8,42
Kenya,KEN,2004,8,9,73,14,53,15,2,7,4
Kenya,KEN,2004,9,17,56,6,22,15,11,21,5
Kenya,KEN,2004,10,4,21,7,11,7,4,13,1
Kenya,KEN,2004,11,8,18,6,8,8,18,13,1
Kenya,KEN,2004,12,16,25,8,43,8,31,20,7
Kuwait,KWT,2004,1,0,0,0,1,5,0,0,0
Kuwait,KWT,2004,2,1,0,0,1,6,0,6,0
Kuwait,KWT,2004,3,0,0,2,1,5,0,3,0
Kuwait,KWT,2004,4,0,1,0,2,1,6,7,0
Kuwait,KWT,2004,5,4,0,0,3,6,0,0,2
Kuwait,KWT,2004,6,0,0,0,2,11,0,0,0
Kuwait,KWT,2004,7,0,5,0,3,6,0,1,0
Kuwait,KWT,2004,8,0,1,2,2,4,2,3,0
Kuwait,KWT,2004,9,0,2,0,2,1,0,5,0
Kuwait,KWT,2004,10,1,0,0,0,6,2,1,0
Kuwait,KWT,2004,11,0,0,0,3,0,0,1,0
Kuwait,KWT,2004,12,0,2,2,1,3,0,2,0
Lebanon,LBN,2004,1,0,1,1,7,36,2,4,0
Lebanon,LBN,2004,2,5,5,0,6,1,0,4,0
Lebanon,LBN,2004,3,2,12,0,9,4,0,3,2
Lebanon,LBN,2004,4,6,4,0,2,4,15,4,0
Lebanon,LBN,2004,5,6,38,1,15,8,4,2,21
Lebanon,LBN,2004,6,1,10,0,9,13,4,5,1
Lebanon,LBN,2004,7,6,18,1,10,12,2,12,1
Lebanon,LBN,2004,8,2,5,2,5,2,0,13,0
Lebanon,LBN,2004,9,0,4,9,14,8,1,9,0
Lebanon,LBN,2004,10,5,10,2,6,7,4,3,3
Lebanon,LBN,2004,11,2,2,6,4,4,1,2,2
Lebanon,LBN,2004,12,1,3,3,0,10,8,3,0
Liberia,LBR,2004,1,2,1,0,0,8,4,2,0
Liberia,LBR,2004,2,1,3,0,0,2,0,0,0
Liberia,LBR,2004,3,0,3,1,0,2,2,3,0
Liberia,LBR,2004,4,0,0,7,3,4,0,0,0
Liberia,LBR,2004,5,1,2,5,4,2,1,2,2
Liberia,LBR,2004,6,1,4,1,1,0,1,3,0
Liberia,LBR,2004,7,0,0,1,0,0,0,4,0
Liberia,LBR,2004,8,0,1,2,0,3,0,1,0
Liberia,LBR,2004,9,1,5,1,0,7,0,3,0
Liberia,LBR,2004,10,1,2,0,4,6,2,0,0
Liberia,LBR,2004,11,3,5,3,0,2,5,1,0
Liberia,LBR,2004,12,1,2,0,4,1,2,3,0
Libya,LBY,2004,1,0,0,0,0,3,0,2,0
Libya,LBY,2004,2,0,0,0,1,4,0,5,0
Libya,LBY,2004,3,0,0,0,0,11,0,5,0
Libya,LBY,2004,4,0,0,0,0,6,0,3,0
Libya,LBY,2004,5,1,0,2,1,4,0,4,0
Libya,LBY,2004,6,0,0,0,0,1,2,3,0
Libya,LBY,2004,7,0,0,0,0,4,0,0,0
Libya,LBY,2004,8,0,0,0,1,12,0,2,0
Libya,LBY,2004,9,1,0,0,1,5,0,3,0
Libya,LBY,2004,10,0,0,0,1,14,0,5,0
Libya,LBY,2004,11,0,1,0,1,2,0,1,0
Libya,LBY,2004,12,0,0,0,1,1,0,0,0
Lesotho,LSO,2004,1,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,2,0,0,0,0,1,0,0,0
Lesotho,LSO,2004,3,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,4,0,0,0,0,0,0,3,0
Lesotho,LSO,2004,5,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,6,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,7,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,8,0,2,0,0,0,0,0,0
Lesotho,LSO,2004,9,0,1,0,0,0,0,0,0
Lesotho,LSO,2004,10,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,11,0,0,0,0,0,0,0,0
Lesotho,LSO,2004,12,0,0,0,0,0,0,0,0
Morocco,MAR,2004,1,0,0,0,14,6,1,2,0
Morocco,MAR,2004,2,1,2,0,7,47,0,21,4
Morocco,MAR,2004,3,1,4,1,10,11,8,3,0
Morocco,MAR,2004,4,0,3,0,14,5,0,3,0
Morocco,MAR,2004,5,0,6,0,17,4,1,0,0
Morocco,MAR,2004,6,0,0,0,17,1,2,3,0
Morocco,MAR,2004,7,1,0,2,8,21,0,2,0
Morocco,MAR,2004,8,0,0,0,9,2,0,2,0
Morocco,MAR,2004,9,0,2,0,14,4,0,2,0
Morocco,MAR,2004,10,0,0,0,8,9,0,1,0
Morocco,MAR,2004,11,0,0,0,6,13,0,1,0
Morocco,MAR,2004,12,0,0,1,3,1,0,3,1
Madagascar,MDG,2004,1,0,0,0,0,0,0,3,0
Madagascar,MDG,2004,2,0,0,0,0,2,0,0,0
Madagascar,MDG,2004,3,1,0,0,0,4,0,0,0
Madagascar,MDG,2004,4,0,0,0,0,0,0,0,0
Madagascar,MDG,2004,5,0,3,0,1,1,0,0,0
Madagascar,MDG,2004,6,0,2,1,2,0,0,0,1
Madagascar,MDG,2004,7,0,0,1,2,0,0,0,0
Madagascar,MDG,2004,8,0,2,0,0,1,0,0,0
Madagascar,MDG,2004,9,0,0,0,0,0,0,0,0
Madagascar,MDG,2004,10,0,0,0,0,0,0,0,0
Madagascar,MDG,2004,11,0,0,0,0,0,0,0,0
Madagascar,MDG,2004,12,0,0,0,0,0,0,0,0
Mali,MLI,2004,1,0,0,0,0,0,0,0,0
Mali,MLI,2004,2,0,0,0,0,0,0,0,0
Mali,MLI,2004,3,0,2,0,1,2,0,0,0
Mali,MLI,2004,4,0,0,0,0,0,0,0,0
Mali,MLI,2004,5,0,0,0,0,2,0,0,0
Mali,MLI,2004,6,0,0,0,0,0,0,0,0
Mali,MLI,2004,7,0,0,0,0,0,0,0,0
Mali,MLI,2004,8,0,0,0,1,0,0,0,0
Mali,MLI,2004,9,0,0,0,0,0,0,0,0
Mali,MLI,2004,10,0,0,0,2,1,0,0,0
Mali,MLI,2004,11,0,0,0,0,2,0,0,0
Mali,MLI,2004,12,0,2,0,1,0,0,0,0
Mozambique,MOZ,2004,1,1,0,0,0,0,0,0,0
Mozambique,MOZ,2004,2,0,0,1,1,0,0,0,0
Mozambique,MOZ,2004,3,0,0,1,1,11,0,0,0
Mozambique,MOZ,2004,4,2,0,0,0,1,0,0,0
Mozambique,MOZ,2004,5,0,1,0,4,8,0,0,0
Mozambique,MOZ,2004,6,0,1,3,8,8,0,3,0
Mozambique,MOZ,2004,7,1,3,2,4,7,0,3,0
Mozambique,MOZ,2004,8,0,9,2,5,4,0,4,0
Mozambique,MOZ,2004,9,2,2,2,2,12,0,0,0
Mozambique,MOZ,2004,10,3,2,0,4,4,0,1,0
Mozambique,MOZ,2004,11,0,6,2,5,5,0,4,2
Mozambique,MOZ,2004,12,1,5,1,6,1,2,1,0
Mauritania,MRT,2004,1,1,0,1,0,0,0,0,0
Mauritania,MRT,2004,2,0,1,0,0,0,0,0,0
Mauritania,MRT,2004,3,0,0,0,0,2,0,0,0
Mauritania,MRT,2004,4,0,0,0,0,0,0,0,0
Mauritania,MRT,2004,5,0,0,0,0,0,0,0,0
Mauritania,MRT,2004,6,0,0,0,1,0,0,0,0
Mauritania,MRT,2004,7,0,0,0,0,0,0,0,0
Mauritania,MRT,2004,8,0,0,1,10,0,0,3,0
Mauritania,MRT,2004,9,0,4,2,3,0,0,0,0
Mauritania,MRT,2004,10,0,2,0,23,2,0,6,0
Mauritania,MRT,2004,11,1,4,2,7,0,0,1,0
Mauritania,MRT,2004,12,1,1,0,5,0,0,0,0
Mauritius,MUS,2004,1,0,0,0,0,0,0,1,0
Mauritius,MUS,2004,2,0,0,0,0,1,0,1,0
Mauritius,MUS,2004,3,0,0,0,1,1,0,1,0
Mauritius,MUS,2004,4,0,2,0,2,0,0,0,0
Mauritius,MUS,2004,5,0,0,0,1,1,0,1,0
Mauritius,MUS,2004,6,1,1,1,0,0,0,0,0
Mauritius,MUS,2004,7,0,0,0,0,0,0,0,0
Mauritius,MUS,2004,8,0,0,0,0,0,0,1,0
Mauritius,MUS,2004,9,2,0,0,1,0,0,0,0
Mauritius,MUS,2004,10,0,2,1,1,0,0,2,0
Mauritius,MUS,2004,11,0,0,0,0,0,0,1,0
Mauritius,MUS,2004,12,2,0,0,2,0,0,0,0
Malawi,MWI,2004,1,12,0,2,0,0,0,0,0
Malawi,MWI,2004,2,5,5,0,1,2,4,1,3
Malawi,MWI,2004,3,2,3,0,0,0,0,1,0
Malawi,MWI,2004,4,0,11,0,6,1,0,5,0
Malawi,MWI,2004,5,1,16,4,6,5,0,0,6
Malawi,MWI,2004,6,0,0,1,2,2,16,2,0
Malawi,MWI,2004,7,0,0,0,10,0,0,0,0
Malawi,MWI,2004,8,3,2,3,9,2,0,1,0
Malawi,MWI,2004,9,1,0,3,1,2,0,0,1
Malawi,MWI,2004,10,0,3,1,6,3,0,0,0
Malawi,MWI,2004,11,1,1,0,4,0,0,3,0
Malawi,MWI,2004,12,0,0,2,1,7,2,1,0
Namibia,NAM,2004,1,0,0,0,0,0,0,0,0
Namibia,NAM,2004,2,0,1,0,0,0,0,3,0
Namibia,NAM,2004,3,1,0,0,0,10,1,0,0
Namibia,NAM,2004,4,0,0,0,0,3,0,1,0
Namibia,NAM,2004,5,2,0,2,0,1,1,0,2
Namibia,NAM,2004,6,1,1,3,3,0,0,1,1
Namibia,NAM,2004,7,2,5,0,6,2,0,0,0
Namibia,NAM,2004,8,4,1,1,7,9,1,1,0
Namibia,NAM,2004,9,1,2,3,1,0,0,1,0
Namibia,NAM,2004,10,1,1,0,1,0,0,1,0
Namibia,NAM,2004,11,4,0,0,1,0,0,5,1
Namibia,NAM,2004,12,2,1,2,3,1,0,3,0
Niger,NER,2004,1,0,1,0,0,0,0,0,1
Niger,NER,2004,2,0,0,0,1,0,0,0,0
Niger,NER,2004,3,0,4,0,0,2,0,0,0
Niger,NER,2004,4,1,0,0,0,0,0,0,0
Niger,NER,2004,5,0,0,0,0,0,0,0,0
Niger,NER,2004,6,0,1,0,0,0,0,0,0
Niger,NER,2004,7,0,0,0,0,0,0,0,0
Niger,NER,2004,8,0,4,0,2,2,0,0,0
Niger,NER,2004,9,0,0,0,0,0,0,0,0
Niger,NER,2004,10,0,8,0,0,0,0,0,0
Niger,NER,2004,11,0,4,3,0,0,0,1,0
Niger,NER,2004,12,0,0,0,0,0,0,0,0
